,museum,address,longitude,latitude,ID,mus_point,station_id,name,region_id,capacity_x,lat,lon,station_status___1_,stat_point,Station_Name_x,closest,approx_distance_miles,Station_Name_y,num_bikes_available,num_docks_available,num_ebikes_available,capacity_y,station_lat,station_lon,last_updated_date,avlb_bikes,avlb_docks
442,The National Bonsai and Penjing Museum,3501 NEW YORK AVENUE NE,-76.96989039,38.9124031,293238,POINT(-76.96989039 38.9124031),81,13th & H St NE,42.0,27,38.90042673988099,-76.98825001716614,active,POINT(-76.9882500171661 38.900426739881),13th & H St NE,True,1.288363991349558,13th & H St NE,19,8,1,27,38.90042673988099,-76.98825001716614,2020-08-18 12:55:50,True,True
443,U.S. Capitol Visitor Center,,-77.009036,38.88979448,294394,POINT(-77.009036 38.88979448),81,13th & H St NE,42.0,27,38.90042673988099,-76.98825001716614,active,POINT(-76.9882500171661 38.900426739881),13th & H St NE,True,1.3378493669124891,13th & H St NE,19,8,1,27,38.90042673988099,-76.98825001716614,2020-08-18 12:55:50,True,True
444,Armenian Genocide Museum and Memorial,1334 G STREET NW,-77.03108204,38.89804146,240658,POINT(-77.03108204 38.89804146),91,13th St & New York Ave NW,42.0,23,38.900283,-77.029822,active,POINT(-77.029822 38.900283),13th St & New York Ave NW,True,0.16908413551527404,13th St & New York Ave NW,18,5,0,23,38.900283,-77.029822,2020-08-18 12:55:50,True,True
445,Petersen House,516 10TH STREET NW,-77.02619882,38.89676807,239374,POINT(-77.02619882 38.89676807),91,13th St & New York Ave NW,42.0,23,38.900283,-77.029822,active,POINT(-77.029822 38.900283),13th St & New York Ave NW,True,0.31141552487077073,13th St & New York Ave NW,18,5,0,23,38.900283,-77.029822,2020-08-18 12:55:50,True,True
446,Ford's Theatre,511 10TH STREET NW,-77.02579655,38.89658294,239829,POINT(-77.02579655 38.89658294),91,13th St & New York Ave NW,42.0,23,38.900283,-77.029822,active,POINT(-77.029822 38.900283),13th St & New York Ave NW,True,0.3350513770943114,13th St & New York Ave NW,18,5,0,23,38.900283,-77.029822,2020-08-18 12:55:50,True,True
447,National Portrait Gallery,,-77.022972,38.898181,294248,POINT(-77.022972 38.898181),91,13th St & New York Ave NW,42.0,23,38.900283,-77.029822,active,POINT(-77.029822 38.900283),13th St & New York Ave NW,True,0.3960220480398807,13th St & New York Ave NW,18,5,0,23,38.900283,-77.029822,2020-08-18 12:55:50,True,True
448,Smithsonian American Art Museum,,-77.022972,38.898181,294248,POINT(-77.022972 38.898181),91,13th St & New York Ave NW,42.0,23,38.900283,-77.029822,active,POINT(-77.029822 38.900283),13th St & New York Ave NW,True,0.3960220480398807,13th St & New York Ave NW,18,5,0,23,38.900283,-77.029822,2020-08-18 12:55:50,True,True
449,International Spy Museum,800 F STREET NW,-77.02328389,38.89697903,238378,POINT(-77.02328389 38.89697903),91,13th St & New York Ave NW,42.0,23,38.900283,-77.029822,active,POINT(-77.029822 38.900283),13th St & New York Ave NW,True,0.41927324817841377,13th St & New York Ave NW,18,5,0,23,38.900283,-77.029822,2020-08-18 12:55:50,True,True
450,Decatur House Museum,748 JACKSON PLACE NW,-77.03819661,38.90002633,293257,POINT(-77.03819661 38.90002633),91,13th St & New York Ave NW,42.0,23,38.900283,-77.029822,active,POINT(-77.029822 38.900283),13th St & New York Ave NW,True,0.4507596996335596,13th St & New York Ave NW,18,5,0,23,38.900283,-77.029822,2020-08-18 12:55:50,True,True
451,Clara Barton Missing Soldiers Office Museum,437 7TH STREET NW,-77.02169365,38.8958605,279777,POINT(-77.02169365 38.8958605),91,13th St & New York Ave NW,42.0,23,38.900283,-77.029822,active,POINT(-77.029822 38.900283),13th St & New York Ave NW,True,0.5334188243583149,13th St & New York Ave NW,18,5,0,23,38.900283,-77.029822,2020-08-18 12:55:50,True,True
452,Mary Bethune Council House,1318 VERMONT AVENUE NW,-77.03086335,38.90816835,225385,POINT(-77.03086335 38.90816835),91,13th St & New York Ave NW,42.0,23,38.900283,-77.029822,active,POINT(-77.029822 38.900283),13th St & New York Ave NW,True,0.5478125588237156,13th St & New York Ave NW,18,5,0,23,38.900283,-77.029822,2020-08-18 12:55:50,True,True
453,German-American Heritage Museum,719 6TH STREET NW,-77.0195865,38.89910316,238949,POINT(-77.0195865 38.89910316),91,13th St & New York Ave NW,42.0,23,38.900283,-77.029822,active,POINT(-77.029822 38.900283),13th St & New York Ave NW,True,0.5565037492523266,13th St & New York Ave NW,18,5,0,23,38.900283,-77.029822,2020-08-18 12:55:50,True,True
454,The Wilderness Society - Ansel Adams Collection,1615 M STREET NW,-77.03735337,38.90585437,301103,POINT(-77.03735337 38.90585437),91,13th St & New York Ave NW,42.0,23,38.900283,-77.029822,active,POINT(-77.029822 38.900283),13th St & New York Ave NW,True,0.5588426944644789,13th St & New York Ave NW,18,5,0,23,38.900283,-77.029822,2020-08-18 12:55:50,True,True
455,Naval Heritage Center,701 PENNSYLVANIA AVENUE NW,-77.02238001,38.89443849,279889,POINT(-77.02238001 38.89443849),91,13th St & New York Ave NW,42.0,23,38.900283,-77.029822,active,POINT(-77.029822 38.900283),13th St & New York Ave NW,True,0.5686405225476177,13th St & New York Ave NW,18,5,0,23,38.900283,-77.029822,2020-08-18 12:55:50,True,True
456,Charles Sumner School,1201 17TH STREET NW,-77.03823126,38.90596805,301200,POINT(-77.03823126 38.90596805),91,13th St & New York Ave NW,42.0,23,38.900283,-77.029822,active,POINT(-77.029822 38.900283),13th St & New York Ave NW,True,0.5990762028111254,13th St & New York Ave NW,18,5,0,23,38.900283,-77.029822,2020-08-18 12:55:50,True,True
457,U.S. Daughters of 1812 Library and Museum,1463 RHODE ISLAND AVENUE NW,-77.03415685,38.90835625,240224,POINT(-77.03415685 38.90835625),91,13th St & New York Ave NW,42.0,23,38.900283,-77.029822,active,POINT(-77.029822 38.900283),13th St & New York Ave NW,True,0.6046748220331158,13th St & New York Ave NW,18,5,0,23,38.900283,-77.029822,2020-08-18 12:55:50,True,True
458,Corcoran Gallery of Art,500 17TH STREET NW,-77.03974044,38.89584701,279802,POINT(-77.03974044 38.89584701),91,13th St & New York Ave NW,42.0,23,38.900283,-77.029822,active,POINT(-77.029822 38.900283),13th St & New York Ave NW,True,0.6152709571810405,13th St & New York Ave NW,18,5,0,23,38.900283,-77.029822,2020-08-18 12:55:50,True,True
459,American Red Cross Museum,430 17TH STREET NW,-77.04020477,38.89481909,300987,POINT(-77.04020477 38.89481909),91,13th St & New York Ave NW,42.0,23,38.900283,-77.029822,active,POINT(-77.029822 38.900283),13th St & New York Ave NW,True,0.6741163737949564,13th St & New York Ave NW,18,5,0,23,38.900283,-77.029822,2020-08-18 12:55:50,True,True
460,Daughters of the American Revolution Museum,1776 D STREET NW,-77.03999645,38.89395841,279384,POINT(-77.03999645 38.89395841),91,13th St & New York Ave NW,42.0,23,38.900283,-77.029822,active,POINT(-77.029822 38.900283),13th St & New York Ave NW,True,0.700360940422952,13th St & New York Ave NW,18,5,0,23,38.900283,-77.029822,2020-08-18 12:55:50,True,True
461,National Gallery of Art Sculpture Garden,,-77.022906,38.891254,293258,POINT(-77.022906 38.891254),91,13th St & New York Ave NW,42.0,23,38.900283,-77.029822,active,POINT(-77.029822 38.900283),13th St & New York Ave NW,True,0.7264444796565029,13th St & New York Ave NW,18,5,0,23,38.900283,-77.029822,2020-08-18 12:55:50,True,True
462,Interior Museum,1849 C STREET NW,-77.04260027,38.89444538,293214,POINT(-77.04260027 38.89444538),91,13th St & New York Ave NW,42.0,23,38.900283,-77.029822,active,POINT(-77.029822 38.900283),13th St & New York Ave NW,True,0.7969354858006379,13th St & New York Ave NW,18,5,0,23,38.900283,-77.029822,2020-08-18 12:55:50,True,True
463,National Gallery of Art - West Building,,-77.019922,38.891299,293249,POINT(-77.019922 38.891299),91,13th St & New York Ave NW,42.0,23,38.900283,-77.029822,active,POINT(-77.029822 38.900283),13th St & New York Ave NW,True,0.8179336709756622,13th St & New York Ave NW,18,5,0,23,38.900283,-77.029822,2020-08-18 12:55:50,True,True
464,The Textile Museum,701 21ST STREET NW,-77.04641484,38.89879551,311648,POINT(-77.04641484 38.89879551),91,13th St & New York Ave NW,42.0,23,38.900283,-77.029822,active,POINT(-77.029822 38.900283),13th St & New York Ave NW,True,0.8983194150396125,13th St & New York Ave NW,18,5,0,23,38.900283,-77.029822,2020-08-18 12:55:50,True,True
465,United States Holocaust Memorial Museum,100 RAOUL WALLENBERG PLACE SW,-77.03268624,38.88668129,293186,POINT(-77.03268624 38.88668129),91,13th St & New York Ave NW,42.0,23,38.900283,-77.029822,active,POINT(-77.029822 38.900283),13th St & New York Ave NW,True,0.9525312047088048,13th St & New York Ave NW,18,5,0,23,38.900283,-77.029822,2020-08-18 12:55:50,True,True
466,Heurich House Museum,1307 NEW HAMPSHIRE AVENUE NW,-77.04460391,38.90802275,241060,POINT(-77.04460391 38.90802275),91,13th St & New York Ave NW,42.0,23,38.900283,-77.029822,active,POINT(-77.029822 38.900283),13th St & New York Ave NW,True,0.9581608418165082,13th St & New York Ave NW,18,5,0,23,38.900283,-77.029822,2020-08-18 12:55:50,True,True
467,House of the Temple,1733 16TH STREET NW,-77.03582659,38.91369256,242883,POINT(-77.03582659 38.91369256),91,13th St & New York Ave NW,42.0,23,38.900283,-77.029822,active,POINT(-77.029822 38.900283),13th St & New York Ave NW,True,0.9813589406751344,13th St & New York Ave NW,18,5,0,23,38.900283,-77.029822,2020-08-18 12:55:50,True,True
468,Whittemore House,1526 NEW HAMPSHIRE AVENUE NW,-77.04266708,38.91093038,225724,POINT(-77.04266708 38.91093038),91,13th St & New York Ave NW,42.0,23,38.900283,-77.029822,active,POINT(-77.029822 38.900283),13th St & New York Ave NW,True,1.0092704730251938,13th St & New York Ave NW,18,5,0,23,38.900283,-77.029822,2020-08-18 12:55:50,True,True
469,O Street Museum,2020 O STREET NW,-77.04592519,38.90838357,243057,POINT(-77.04592519 38.90838357),91,13th St & New York Ave NW,42.0,23,38.900283,-77.029822,active,POINT(-77.029822 38.900283),13th St & New York Ave NW,True,1.0312093533751223,13th St & New York Ave NW,18,5,0,23,38.900283,-77.029822,2020-08-18 12:55:50,True,True
470,D.C. Fire and EMS Museum,439 NEW JERSEY AVENUE NW,-77.0109,38.895835,237163,POINT(-77.0109 38.895835),91,13th St & New York Ave NW,42.0,23,38.900283,-77.029822,active,POINT(-77.029822 38.900283),13th St & New York Ave NW,True,1.0631195810137106,13th St & New York Ave NW,18,5,0,23,38.900283,-77.029822,2020-08-18 12:55:50,True,True
471,National Museum of American Jewish Military History,1811 R STREET NW,-77.04211348,38.91281314,243292,POINT(-77.04211348 38.91281314),91,13th St & New York Ave NW,42.0,23,38.900283,-77.029822,active,POINT(-77.029822 38.900283),13th St & New York Ave NW,True,1.089394557804948,13th St & New York Ave NW,18,5,0,23,38.900283,-77.029822,2020-08-18 12:55:50,True,True
472,African American Civil War Memorial Museum,1925 VERMONT AVENUE NW,-77.02536383,38.91643609,310615,POINT(-77.02536383 38.91643609),91,13th St & New York Ave NW,42.0,23,38.900283,-77.029822,active,POINT(-77.029822 38.900283),13th St & New York Ave NW,True,1.1417654070639869,13th St & New York Ave NW,18,5,0,23,38.900283,-77.029822,2020-08-18 12:55:50,True,True
473,Anderson House,2118 MASSACHUSETTS AVENUE NW,-77.04770288,38.91071637,293220,POINT(-77.04770288 38.91071637),91,13th St & New York Ave NW,42.0,23,38.900283,-77.029822,active,POINT(-77.029822 38.900283),13th St & New York Ave NW,True,1.2019089990897531,13th St & New York Ave NW,18,5,0,23,38.900283,-77.029822,2020-08-18 12:55:50,True,True
474,L. Ron Hubbard House,1812 19TH STREET NW,-77.04373354,38.91458854,240991,POINT(-77.04373354 38.91458854),91,13th St & New York Ave NW,42.0,23,38.900283,-77.029822,active,POINT(-77.029822 38.900283),13th St & New York Ave NW,True,1.2397910578114666,13th St & New York Ave NW,18,5,0,23,38.900283,-77.029822,2020-08-18 12:55:50,True,True
475,Museum of the Bible,400 4TH STREET SW,-77.017138,38.884831,311513,POINT(-77.017138 38.884831),91,13th St & New York Ave NW,42.0,23,38.900283,-77.029822,active,POINT(-77.029822 38.900283),13th St & New York Ave NW,True,1.2672003300284616,13th St & New York Ave NW,18,5,0,23,38.900283,-77.029822,2020-08-18 12:55:50,True,True
476,U.S. Capitol Visitor Center,,-77.009036,38.88979448,294394,POINT(-77.009036 38.88979448),91,13th St & New York Ave NW,42.0,23,38.900283,-77.029822,active,POINT(-77.029822 38.900283),13th St & New York Ave NW,True,1.332421195674804,13th St & New York Ave NW,18,5,0,23,38.900283,-77.029822,2020-08-18 12:55:50,True,True
477,Meridian International Center,1630 CRESCENT PLACE NW,-77.0381824,38.92021925,235803,POINT(-77.0381824 38.92021925),272,14th & Belmont St NW,42.0,15,38.921074,-77.031887,active,POINT(-77.031887 38.921074),14th & Belmont St NW,True,0.34360253730018303,14th & Belmont St NW,-3,8,0,15,38.921074,-77.031887,2020-08-18 12:55:50,False,True
478,Mexican Cultural Institute,2829 16TH STREET NW,-77.03603436,38.92554484,235878,POINT(-77.03603436 38.92554484),272,14th & Belmont St NW,42.0,15,38.921074,-77.031887,active,POINT(-77.031887 38.921074),14th & Belmont St NW,True,0.3810321058663557,14th & Belmont St NW,-3,8,0,15,38.921074,-77.031887,2020-08-18 12:55:50,False,True
479,African American Civil War Memorial Museum,1925 VERMONT AVENUE NW,-77.02536383,38.91643609,310615,POINT(-77.02536383 38.91643609),272,14th & Belmont St NW,42.0,15,38.921074,-77.031887,active,POINT(-77.031887 38.921074),14th & Belmont St NW,True,0.4751337934219959,14th & Belmont St NW,-3,8,0,15,38.921074,-77.031887,2020-08-18 12:55:50,False,True
480,House of the Temple,1733 16TH STREET NW,-77.03582659,38.91369256,242883,POINT(-77.03582659 38.91369256),272,14th & Belmont St NW,42.0,15,38.921074,-77.031887,active,POINT(-77.031887 38.921074),14th & Belmont St NW,True,0.5523520874724617,14th & Belmont St NW,-3,8,0,15,38.921074,-77.031887,2020-08-18 12:55:50,False,True
481,Howard University Gallery of Art,2455 6TH STREET NW,-77.02098138,38.92452904,188381,POINT(-77.02098138 38.92452904),272,14th & Belmont St NW,42.0,15,38.921074,-77.031887,active,POINT(-77.031887 38.921074),14th & Belmont St NW,True,0.6331005888683874,14th & Belmont St NW,-3,8,0,15,38.921074,-77.031887,2020-08-18 12:55:50,False,True
482,Howard University Museum,500 HOWARD PLACE NW,-77.0196969,38.92235277,243398,POINT(-77.0196969 38.92235277),272,14th & Belmont St NW,42.0,15,38.921074,-77.031887,active,POINT(-77.031887 38.921074),14th & Belmont St NW,True,0.6613505420302358,14th & Belmont St NW,-3,8,0,15,38.921074,-77.031887,2020-08-18 12:55:50,False,True
483,L. Ron Hubbard House,1812 19TH STREET NW,-77.04373354,38.91458854,240991,POINT(-77.04373354 38.91458854),272,14th & Belmont St NW,42.0,15,38.921074,-77.031887,active,POINT(-77.031887 38.921074),14th & Belmont St NW,True,0.7788634723520291,14th & Belmont St NW,-3,8,0,15,38.921074,-77.031887,2020-08-18 12:55:50,False,True
484,National Museum of American Jewish Military History,1811 R STREET NW,-77.04211348,38.91281314,243292,POINT(-77.04211348 38.91281314),272,14th & Belmont St NW,42.0,15,38.921074,-77.031887,active,POINT(-77.031887 38.921074),14th & Belmont St NW,True,0.7926451736457366,14th & Belmont St NW,-3,8,0,15,38.921074,-77.031887,2020-08-18 12:55:50,False,True
485,U.S. Daughters of 1812 Library and Museum,1463 RHODE ISLAND AVENUE NW,-77.03415685,38.90835625,240224,POINT(-77.03415685 38.90835625),272,14th & Belmont St NW,42.0,15,38.921074,-77.031887,active,POINT(-77.031887 38.921074),14th & Belmont St NW,True,0.8873352908180994,14th & Belmont St NW,-3,8,0,15,38.921074,-77.031887,2020-08-18 12:55:50,False,True
486,Mary Bethune Council House,1318 VERMONT AVENUE NW,-77.03086335,38.90816835,225385,POINT(-77.03086335 38.90816835),272,14th & Belmont St NW,42.0,15,38.921074,-77.031887,active,POINT(-77.031887 38.921074),14th & Belmont St NW,True,0.8935832208981981,14th & Belmont St NW,-3,8,0,15,38.921074,-77.031887,2020-08-18 12:55:50,False,True
487,Whittemore House,1526 NEW HAMPSHIRE AVENUE NW,-77.04266708,38.91093038,225724,POINT(-77.04266708 38.91093038),272,14th & Belmont St NW,42.0,15,38.921074,-77.031887,active,POINT(-77.031887 38.921074),14th & Belmont St NW,True,0.9096209846602568,14th & Belmont St NW,-3,8,0,15,38.921074,-77.031887,2020-08-18 12:55:50,False,True
488,The History of Cannabis  ,3626 GEORGIA AVENUE NW,-77.02433,38.934824,232148,POINT(-77.02433 38.934824),272,14th & Belmont St NW,42.0,15,38.921074,-77.031887,active,POINT(-77.031887 38.921074),14th & Belmont St NW,True,1.033447491049021,14th & Belmont St NW,-3,8,0,15,38.921074,-77.031887,2020-08-18 12:55:50,False,True
489,The Wilderness Society - Ansel Adams Collection,1615 M STREET NW,-77.03735337,38.90585437,301103,POINT(-77.03735337 38.90585437),272,14th & Belmont St NW,42.0,15,38.921074,-77.031887,active,POINT(-77.031887 38.921074),14th & Belmont St NW,True,1.0921024911290147,14th & Belmont St NW,-3,8,0,15,38.921074,-77.031887,2020-08-18 12:55:50,False,True
490,Charles Sumner School,1201 17TH STREET NW,-77.03823126,38.90596805,301200,POINT(-77.03823126 38.90596805),272,14th & Belmont St NW,42.0,15,38.921074,-77.031887,active,POINT(-77.031887 38.921074),14th & Belmont St NW,True,1.098272951441178,14th & Belmont St NW,-3,8,0,15,38.921074,-77.031887,2020-08-18 12:55:50,False,True
491,Anderson House,2118 MASSACHUSETTS AVENUE NW,-77.04770288,38.91071637,293220,POINT(-77.04770288 38.91071637),272,14th & Belmont St NW,42.0,15,38.921074,-77.031887,active,POINT(-77.031887 38.921074),14th & Belmont St NW,True,1.1115777167199392,14th & Belmont St NW,-3,8,0,15,38.921074,-77.031887,2020-08-18 12:55:50,False,True
492,Heurich House Museum,1307 NEW HAMPSHIRE AVENUE NW,-77.04460391,38.90802275,241060,POINT(-77.04460391 38.90802275),272,14th & Belmont St NW,42.0,15,38.921074,-77.031887,active,POINT(-77.031887 38.921074),14th & Belmont St NW,True,1.1318619910001668,14th & Belmont St NW,-3,8,0,15,38.921074,-77.031887,2020-08-18 12:55:50,False,True
493,O Street Museum,2020 O STREET NW,-77.04592519,38.90838357,243057,POINT(-77.04592519 38.90838357),272,14th & Belmont St NW,42.0,15,38.921074,-77.031887,active,POINT(-77.031887 38.921074),14th & Belmont St NW,True,1.1571360505587969,14th & Belmont St NW,-3,8,0,15,38.921074,-77.031887,2020-08-18 12:55:50,False,True
494,Woodrow Wilson House,2340 S STREET NW,-77.05170373,38.91385408,218994,POINT(-77.05170373 38.91385408),272,14th & Belmont St NW,42.0,15,38.921074,-77.031887,active,POINT(-77.031887 38.921074),14th & Belmont St NW,True,1.176577185014234,14th & Belmont St NW,-3,8,0,15,38.921074,-77.031887,2020-08-18 12:55:50,False,True
495,National Zoo,3001 CONNECTICUT AVENUE NW,-77.05442859,38.93061121,293230,POINT(-77.05442859 38.93061121),272,14th & Belmont St NW,42.0,15,38.921074,-77.031887,active,POINT(-77.031887 38.921074),14th & Belmont St NW,True,1.3795450112298464,14th & Belmont St NW,-3,8,0,15,38.921074,-77.031887,2020-08-18 12:55:50,False,True
496,Armenian Genocide Museum and Memorial,1334 G STREET NW,-77.03108204,38.89804146,240658,POINT(-77.03108204 38.89804146),104,14th & D St NW / Ronald Reagan Building,42.0,25,38.894514,-77.031617,active,POINT(-77.031617 38.894514),14th & D St NW / Ronald Reagan Building,True,0.2454686267492738,14th & D St NW / Ronald Reagan Building,13,12,0,25,38.894514,-77.031617,2020-08-18 12:55:50,True,True
497,Petersen House,516 10TH STREET NW,-77.02619882,38.89676807,239374,POINT(-77.02619882 38.89676807),104,14th & D St NW / Ronald Reagan Building,42.0,25,38.894514,-77.031617,active,POINT(-77.031617 38.894514),14th & D St NW / Ronald Reagan Building,True,0.33044453775876675,14th & D St NW / Ronald Reagan Building,13,12,0,25,38.894514,-77.031617,2020-08-18 12:55:50,True,True
498,Ford's Theatre,511 10TH STREET NW,-77.02579655,38.89658294,239829,POINT(-77.02579655 38.89658294),104,14th & D St NW / Ronald Reagan Building,42.0,25,38.894514,-77.031617,active,POINT(-77.031617 38.894514),14th & D St NW / Ronald Reagan Building,True,0.3441664697276073,14th & D St NW / Ronald Reagan Building,13,12,0,25,38.894514,-77.031617,2020-08-18 12:55:50,True,True
